order_id,customer_id,order_date,status,region_code
981,317,2023-11-26 04:34:31,SHIPPED,NORTH
982,584,2024-01-09 08:20:38,DELIVERED,WEST
983,,2023-03-12 23:05:48,DELIVERED,EAST
984,513,2024-03-14 16:42:58,DELIVERED,EAST
985,100,2023-07-21 04:44:22,CANCELLED,CENTRAL
986,154,06-06-2023,DELIVERED,WEST
987,39,2025-06-29 21:01:05,SHIPPED,WEST
988,96,2023-05-03 08:07:09,SHIPPED,SOUTH
989,165,2025-11-24 14:39:37,DELIVERED,CENTRAL
990,350,2025-10-08 21:45:45,SHIPPED,EAST
991,442,13-07-2024,DELIVERED,WEST
992,77,2024-01-07 10:41:25,DELIVERED,WEST
993,147,2023-06-01 07:33:37,DELIVERED,NORTH
994,322,2025-02-14 00:47:50,DELIVERED,NORTH
995,362,2024-03-11 03:31:50,SHIPPED,WEST
996,263,2024-02-05 16:51:10,DELIVERED,SOUTH
997,500,12-07-2023,CANCELLED,WEST
998,133,2024-09-27 09:51:50,DELIVERED,CENTRAL
999,424,2024-05-02 05:32:54,DELIVERED,NORTH
1000,59,2025-08-22 02:09:23,SHIPPED,CENTRAL
1001,108,2023-01-13 08:08:04,SHIPPED,WEST
1002,474,2023-04-24 08:50:32,DELIVERED,WEST
1003,477,2025-09-25 01:33:27,SHIPPED,NORTH
1004,205,2024-09-08 15:10:39,PLACED,EAST
1005,488,2025-07-27 20:31:30,DELIVERED,CENTRAL
1006,150,2023-08-30 22:26:58,DELIVERED,NORTH
1007,64,2025-07-22 17:47:24,DELIVERED,WEST
1008,217,2025-01-05 09:59:26,RETURNED,WEST
1009,181,2024-02-24 04:40:00,PLACED,WEST
1010,463,2023-05-07 22:20:11,DELIVERED,EAST
1011,95,2023-10-13 22:56:09,DELIVERED,EAST
1012,430,2023-09-13 14:14:43,DELIVERED,SOUTH
1013,585,2025-12-18 06:29:20,PLACED,CENTRAL
1014,593,2023-11-05 10:51:09,DELIVERED,EAST
1015,470,2023-01-23 00:55:17,DELIVERED,EAST
1016,417,2023-06-26 11:34:16,DELIVERED,WEST
1017,593,2023-07-15 07:04:37,SHIPPED,SOUTH
1018,171,2024-10-14 17:18:02,SHIPPED,SOUTH
1019,591,2023-10-24 22:55:26,DELIVERED,EAST
1020,315,2023-01-26 03:39:15,CANCELLED,WEST
1021,424,2025-10-05 01:10:50,DELIVERED,CENTRAL
1022,344,2024-10-23 12:48:31,SHIPPED,WEST
1023,167,2024-08-02 14:58:38,DELIVERED,WEST
1024,102,2025-09-12 01:13:52,CANCELLED,NORTH
1025,422,2023-05-20 05:56:40,DELIVERED,CENTRAL
1026,455,2025-04-26 05:08:45,CANCELLED,EAST
1027,466,2024-10-15 10:37:40,SHIPPED,WEST
1028,476,2023-07-13 07:28:49,CANCELLED,WEST
1029,230,2023-01-12 19:32:23,DELIVERED,EAST
1030,425,2024-04-22 12:34:44,PLACED,WEST
1031,,2023-02-20 18:11:52,DELIVERED,CENTRAL
1032,175,2025-07-20 23:35:45,RETURNED,SOUTH
1033,198,2025-05-13 07:28:23,DELIVERED,NORTH
1034,400,2025-06-16 15:56:39,SHIPPED,EAST
1035,237,2025-03-14 13:29:14,CANCELLED,CENTRAL
1036,402,2023-07-03 21:15:18,DELIVERED,EAST
1037,331,2025-05-08 21:48:41,PLACED,WEST
1038,157,18-01-2023,DELIVERED,NORTH
1039,134,2025-06-07 06:01:09,DELIVERED,EAST
1040,228,2023-10-17 19:16:51,DELIVERED,SOUTH
1041,53,2024-08-10 08:50:56,RETURNED,NORTH
1042,106,2025-09-18 16:46:34,RETURNED,NORTH
1043,269,2023-06-16 08:06:25,PLACED,WEST
1044,213,2024-07-15 09:52:06,DELIVERED,NORTH
1045,79,2024-10-04 17:32:11,DELIVERED,EAST
1046,165,2025-09-11 04:31:22,PLACED,SOUTH
1047,33,2025-10-21 18:08:44,DELIVERED,EAST
1048,560,21-01-2025,DELIVERED,EAST
1049,31,2023-07-08 21:20:18,DELIVERED,SOUTH
1050,118,2023-12-03 00:29:30,PLACED,SOUTH
1051,130,2023-12-08 09:17:17,DELIVERED,NORTH
1052,302,2024-06-25 11:00:42,CANCELLED,WEST
1053,198,2025-03-07 09:13:16,SHIPPED,EAST
1054,320,2024-09-02 05:36:43,SHIPPED,WEST
1055,434,2024-11-04 08:59:42,DELIVERED,EAST
1056,393,2025-08-25 15:48:14,DELIVERED,EAST
1057,461,2025-09-09 20:42:30,PLACED,CENTRAL
1058,301,2024-01-29 02:53:49,CANCELLED,CENTRAL
1059,118,2024-07-01 04:57:22,DELIVERED,SOUTH
1060,221,2024-07-09 17:40:56,DELIVERED,EAST
1061,,2023-07-09 23:48:32,DELIVERED,SOUTH
1062,330,2024-12-23 22:29:53,DELIVERED,WEST
1063,540,2024-03-16 13:54:20,DELIVERED,CENTRAL
1064,432,2025-11-08 21:33:16,DELIVERED,EAST
1065,506,2023-11-04 19:34:58,RETURNED,WEST
1066,176,2023-07-05 06:17:55,DELIVERED,SOUTH
1067,,14-06-2025,DELIVERED,CENTRAL
1068,292,2023-01-08 05:15:11,RETURNED,NORTH
1069,41,2025-04-08 17:05:29,PLACED,WEST
1070,426,2023-05-28 18:19:25,DELIVERED,EAST
1071,321,2024-09-13 21:55:08,PLACED,EAST
1072,506,2025-12-17 21:47:47,RETURNED,NORTH
1073,106,03-08-2024,PLACED,NORTH
1074,331,2023-08-04 12:23:39,DELIVERED,SOUTH
1075,378,2023-09-22 09:11:50,DELIVERED,NORTH
1076,266,2025-12-05 03:29:36,PLACED,NORTH
1077,338,2024-04-17 16:45:25,DELIVERED,WEST
1078,142,2024-02-24 07:03:02,SHIPPED,EAST
1079,424,2023-08-18 21:53:42,DELIVERED,CENTRAL
1080,490,2025-03-30 13:56:27,RETURNED,EAST
1081,271,2025-01-19 20:35:44,DELIVERED,EAST
1082,249,2025-05-17 14:57:25,DELIVERED,SOUTH
1083,507,15-12-2025,PLACED,SOUTH
1084,193,2024-12-28 05:54:41,DELIVERED,CENTRAL
1085,321,2025-03-30 16:01:04,DELIVERED,WEST
1086,517,2025-10-14 22:57:26,SHIPPED,EAST
1087,526,2024-08-21 23:18:20,DELIVERED,NORTH
1088,315,2024-03-07 14:34:03,DELIVERED,NORTH
1089,110,2023-08-17 19:21:33,SHIPPED,WEST
1090,488,2023-10-18 12:58:30,DELIVERED,EAST
1091,87,2023-07-03 19:31:12,SHIPPED,WEST
1092,342,19-02-2025,DELIVERED,NORTH
1093,433,2023-03-18 07:51:47,SHIPPED,SOUTH
1094,506,2025-07-11 19:45:29,SHIPPED,NORTH
1095,114,2025-10-01 01:28:58,PLACED,NORTH
1096,68,2025-06-12 14:08:51,DELIVERED,CENTRAL
1097,402,2025-12-22 15:42:28,SHIPPED,EAST
1098,209,2025-02-08 05:20:15,DELIVERED,CENTRAL
1099,97,2024-03-23 08:37:17,RETURNED,CENTRAL
1100,245,2025-01-10 14:50:19,DELIVERED,SOUTH
1101,467,2023-10-19 00:42:21,PLACED,WEST
1102,182,2024-10-26 18:06:32,CANCELLED,SOUTH
1103,10,2025-11-21 02:31:15,RETURNED,CENTRAL
1104,254,2023-01-02 13:31:26,PLACED,NORTH
1105,298,2025-05-31 05:14:11,DELIVERED,SOUTH
1106,103,2023-08-16 17:00:31,DELIVERED,WEST
1107,559,2025-02-01 05:11:58,DELIVERED,EAST
1108,,2024-12-13 15:28:05,DELIVERED,CENTRAL
1109,496,2025-10-28 09:21:58,DELIVERED,NORTH
1110,226,2023-08-18 18:07:33,SHIPPED,WEST
1111,442,2023-02-18 00:12:35,DELIVERED,SOUTH
1112,281,2024-08-09 20:35:39,DELIVERED,WEST
1113,358,2025-03-29 12:30:44,DELIVERED,WEST
1114,43,2024-03-05 03:14:22,DELIVERED,CENTRAL
1115,466,2023-07-11 00:19:41,DELIVERED,EAST
1116,9,2024-03-24 00:38:58,DELIVERED,WEST
1117,297,2025-11-23 18:39:07,DELIVERED,EAST
1118,302,26-01-2025,PLACED,EAST
1119,501,2025-07-10 07:18:45,DELIVERED,NORTH
1120,359,2023-03-19 12:28:59,DELIVERED,CENTRAL
1121,575,2025-10-30 13:09:03,PLACED,EAST
1122,202,2023-08-10 14:09:47,RETURNED,EAST
1123,,2023-12-06 23:36:32,SHIPPED,WEST
1124,101,2024-10-18 10:18:04,RETURNED,CENTRAL
1125,447,2024-04-27 17:04:13,DELIVERED,CENTRAL
1126,205,2023-08-05 04:52:14,DELIVERED,SOUTH
1127,305,2024-04-12 16:24:53,DELIVERED,CENTRAL
1128,448,2023-10-12 20:36:36,DELIVERED,EAST
1129,367,2025-02-21 15:35:27,DELIVERED,WEST
1130,573,29-09-2024,DELIVERED,NORTH
1131,310,2023-08-07 09:24:38,DELIVERED,EAST
1132,580,2023-07-17 17:09:02,PLACED,WEST
1133,7,2023-07-15 15:13:42,DELIVERED,CENTRAL
1134,87,15-12-2024,CANCELLED,NORTH
1135,298,2024-06-02 01:09:51,DELIVERED,NORTH
1136,524,2023-07-08 15:42:40,PLACED,SOUTH
1137,508,2025-03-12 23:43:05,CANCELLED,SOUTH
1138,7,2024-04-12 10:04:28,DELIVERED,SOUTH
1139,157,2023-06-28 04:39:23,SHIPPED,NORTH
1140,486,20-01-2024,DELIVERED,WEST
1141,308,2023-03-28 10:54:00,RETURNED,SOUTH
1142,450,2025-04-29 07:10:15,DELIVERED,WEST
1143,190,2023-08-16 04:27:35,DELIVERED,SOUTH
1144,560,2023-09-23 06:58:18,DELIVERED,EAST
1145,505,2025-11-02 23:31:42,DELIVERED,WEST
1146,476,2025-12-19 18:22:40,DELIVERED,NORTH
1147,578,2024-03-16 06:44:46,DELIVERED,NORTH
1148,456,29-09-2025,RETURNED,SOUTH
1149,470,2024-12-27 20:50:28,RETURNED,EAST
1150,516,2025-02-16 17:09:05,RETURNED,CENTRAL
1151,179,2024-08-29 19:31:49,DELIVERED,CENTRAL
1152,144,2024-06-11 01:41:17,DELIVERED,EAST
1153,496,2024-09-03 22:43:39,DELIVERED,SOUTH
1154,520,2025-06-13 20:17:19,DELIVERED,SOUTH
1155,595,2025-12-19 22:42:10,DELIVERED,WEST
1156,,2023-04-15 23:11:28,SHIPPED,NORTH
1157,488,2025-10-30 10:43:36,SHIPPED,SOUTH
1158,179,2023-06-13 18:46:57,DELIVERED,WEST
1159,257,2023-04-10 23:53:02,CANCELLED,NORTH
1160,31,2024-11-16 21:22:25,DELIVERED,WEST
1161,588,2024-08-09 15:01:39,SHIPPED,WEST
1162,231,2024-11-10 15:44:09,SHIPPED,CENTRAL
1163,25,2023-10-26 17:18:27,DELIVERED,SOUTH
1164,6,2023-02-21 15:14:48,DELIVERED,CENTRAL
1165,541,2023-04-22 19:03:14,CANCELLED,CENTRAL
1166,366,2025-01-05 22:02:29,DELIVERED,SOUTH
1167,386,2023-04-15 07:42:28,DELIVERED,SOUTH
1168,121,2025-03-14 12:21:39,PLACED,CENTRAL
1169,,2024-05-29 01:35:03,DELIVERED,EAST
1170,70,2024-08-29 12:09:05,SHIPPED,EAST
1171,248,2023-04-27 03:53:35,RETURNED,CENTRAL
1172,59,2024-04-30 01:07:32,CANCELLED,CENTRAL
1173,270,2025-01-01 15:21:31,PLACED,WEST
1174,61,2024-02-10 06:21:09,DELIVERED,EAST
1175,64,2025-10-27 10:57:47,PLACED,CENTRAL
1176,37,2025-08-05 14:30:43,PLACED,WEST
1177,83,2025-07-18 04:33:35,DELIVERED,SOUTH
1178,107,25-02-2024,DELIVERED,EAST
1179,234,01-11-2024,PLACED,SOUTH
1180,389,2025-04-09 19:53:32,DELIVERED,CENTRAL
1181,387,2025-01-19 00:43:30,DELIVERED,WEST
1182,449,2025-05-03 16:31:11,DELIVERED,EAST
1183,448,2024-06-30 11:38:53,SHIPPED,NORTH
1184,,2025-07-03 09:15:00,DELIVERED,CENTRAL
1185,,2025-06-01 10:23:14,CANCELLED,SOUTH
1186,130,2023-03-30 08:46:35,DELIVERED,EAST
1187,251,2024-06-27 04:32:52,SHIPPED,WEST
1188,79,13-01-2025,RETURNED,SOUTH
1189,366,2025-02-07 20:17:59,CANCELLED,WEST
1190,565,2024-04-15 06:10:44,DELIVERED,CENTRAL
1191,555,2024-02-20 14:26:13,PLACED,WEST
1192,81,2025-08-24 01:03:37,SHIPPED,CENTRAL
1193,567,2023-12-25 03:00:08,DELIVERED,SOUTH
1194,451,2023-02-25 17:14:37,DELIVERED,NORTH
1195,35,2023-02-03 01:44:08,DELIVERED,EAST
1196,394,2023-05-12 06:08:18,CANCELLED,WEST
1197,,2024-11-20 18:15:20,SHIPPED,WEST
1198,313,07-04-2025,DELIVERED,NORTH
1199,345,2025-08-03 15:26:44,RETURNED,CENTRAL
1200,350,2023-12-03 09:21:03,DELIVERED,WEST
