item_id,order_id,product_id,quantity,unit_price,discount_percent
1792,345,110,1,5440.89,30
1793,638,17,3,14267.06,0
1794,1166,150,4,13393.48,20
1795,833,49,2,1716.55,0
1796,1021,47,5,5211.46,0
1797,764,125,1,11703.56,0
1798,603,37,4,8419.74,0
1799,204,139,5,3395.9,0
1800,368,47,1,7449.88,0
1801,422,48,1,6063.18,0
1802,1210,24,4,2411.08,10
1803,1089,61,2,14241.07,0
1804,398,123,6,5135.7,20
1805,309,146,1,3085.21,0
1806,556,55,6,8250.51,30
1807,983,17,6,3271.36,20
1808,45,148,4,721.31,25
1809,234,21,5,14791.77,25
1810,705,49,6,14563.16,20
1811,510,46,-5,7803.4,0
1812,288,62,5,14358.09,5
1813,978,1,-2,2572.47,0
1814,817,69,5,7865.75,0
1815,950,90,4,9940.71,10
1816,1035,38,5,13227.55,5
1817,1132,123,3,12485.47,20
1818,1111,104,2,1616.09,20
1819,924,139,6,689.2,30
1820,296,139,6,12947.87,50
1821,1008,146,3,14817.84,15
1822,352,42,1,8131.01,20
1823,814,14,5,612.97,0
1824,953,131,1,9234.77,0
1825,1131,15,2,9543.52,30
1826,1158,110,5,6992.83,0
1827,985,99,-1,1299.99,10
1828,322,146,2,7780.36,30
1829,42,4,6,9092.83,0
1830,932,98,6,9073.95,25
1831,420,120,4,11092.3,0
1832,593,74,5,285.81,25
1833,264,58,3,13848.92,0
1834,1086,47,6,7948.5,0
1835,581,72,2,255.83,30
1836,202,131,2,446.97,25
1837,763,121,3,8241.48,15
1838,247,42,3,1134.51,5
1839,388,96,4,4367.02,5
1840,305,4,6,11632.79,0
1841,921,35,3,10625.4,15
1842,1111,141,6,14743.06,0
1843,1131,131,2,2462.62,15
1844,608,79,3,10903.5,0
1845,68,119,1,8925.04,0
1846,282,50,5,10562.83,10
1847,720,30,1,6366.11,0
1848,529,41,3,10557.1,0
1849,245,51,3,8562.65,0
1850,146,51,5,3189.01,0
1851,422,113,3,7975.13,0
1852,1059,97,1,2416.94,50
1853,506,139,6,9928.08,0
1854,275,131,2,2766.58,0
1855,485,33,1,2033.88,15
1856,1029,133,4,8722.65,15
1857,783,132,6,13915.24,10
1858,287,104,4,8964.86,15
1859,1036,38,1,4161.54,15
1860,9,94,5,1640.92,0
1861,163,95,6,1431.05,30
1862,58,86,6,13183.48,30
1863,58,143,4,5877.13,10
1864,443,21,4,6712.44,0
1865,1159,48,1,11067.35,20
1866,282,51,1,999.68,20
1867,136,57,4,2525.78,25
1868,853,46,2,14899.99,0
1869,854,89,1,9087.55,0
1870,171,126,4,2489.57,15
1871,456,21,1,12849.57,0
1872,131,119,4,7412.44,30
1873,809,134,6,3325.12,15
1874,860,125,1,5535.04,30
1875,719,126,1,14443.39,0
1876,274,102,2,4681.89,10
1877,1104,126,3,9533.89,0
1878,1,78,4,8543.26,0
1879,297,58,3,11808.45,0
1880,1210,112,4,2798.12,20
1881,1158,24,5,7999.85,30
1882,250,148,2,1243.31,5
1883,879,69,1,8837.14,0
1884,186,132,2,7041.94,0
1885,663,1,2,5051.11,0
1886,1094,19,3,11119.42,50
1887,751,91,4,7532.49,0
1888,379,54,1,489.5,0
1889,548,134,6,105.22,30
1890,651,25,3,11589.8,0
1891,494,32,2,14407.16,30
1892,1036,41,2,10767.6,0
1893,533,42,4,14889.57,5
1894,168,87,4,7881.82,0
1895,168,86,2,13776.54,0
1896,997,82,3,7974.64,0
1897,1142,110,4,4900.6,50
1898,461,6,1,6904.22,0
1899,929,123,6,12920.52,25
1900,21,11,3,6520.92,10
1901,100,29,4,14474.86,0
1902,612,123,1,6672.1,5
1903,1196,71,5,3027.89,0
1904,34,145,4,14398.83,15
1905,147,18,3,1828.35,15
1906,488,110,4,734.59,50
1907,766,124,3,3009.7,15
1908,188,130,2,9806.64,30
1909,1074,59,6,9980.45,20
1910,1155,93,6,14174.64,0
1911,739,75,2,5666.42,20
1912,261,139,3,14200.89,50
1913,866,119,4,5403.64,25
1914,523,150,2,8987.86,50
1915,903,114,5,2476.57,25
1916,1186,83,1,5964.05,30
1917,454,1,5,8618.36,5
1918,357,19,5,8539.61,25
1919,472,136,2,1547.06,0
1920,921,4,3,10776.03,50
1921,881,104,4,9726.63,20
1922,225,147,1,9314.68,50
1923,994,123,5,3537.82,0
1924,43,111,3,6925.98,30
1925,1088,84,5,12841.0,0
1926,90,70,5,12772.32,0
1927,935,23,5,8052.21,15
1928,998,35,3,2335.21,10
1929,1047,20,2,8576.97,20
1930,1133,144,1,11375.51,10
1931,183,108,2,5246.0,0
1932,460,67,3,737.75,10
1933,205,139,5,7334.1,50
1934,644,92,6,3079.15,20
1935,854,110,3,6707.53,20
1936,309,119,6,8700.01,25
1937,919,105,4,7916.57,50
1938,397,94,3,12602.71,0
1939,92,61,3,7628.72,0
1940,676,60,3,1447.41,15
1941,880,16,2,10791.97,25
1942,1210,97,1,2474.17,0
1943,595,74,2,5878.44,30
1944,572,21,3,1143.78,15
1945,1135,59,1,4178.74,0
1946,116,1,6,1959.5,0
1947,1187,21,3,8294.15,0
1948,22,147,1,3034.65,25
1949,1031,21,5,6161.19,0
1950,700,23,3,4162.44,0
1951,772,12,3,5134.05,50
1952,846,6,2,202.93,0
1953,192,129,5,12288.65,15
1954,1161,55,6,2609.33,0
1955,410,70,4,12401.13,0
1956,20,149,4,1717.28,25
1957,616,3,2,8611.23,30
1958,927,112,5,1290.36,30
1959,906,93,5,8813.52,15
1960,822,15,5,9976.35,5
1961,852,130,6,12024.89,20
1962,677,102,4,2559.72,15
1963,646,58,4,13378.12,0
1964,622,46,3,5770.24,10
1965,272,80,1,4341.79,10
1966,241,75,6,8992.06,15
1967,218,18,3,9136.87,0
1968,976,147,6,10299.87,20
1969,25,53,6,1821.84,10
1970,964,106,3,11367.98,0
1971,63,19,5,13417.75,10
1972,1091,13,4,14606.86,0
1973,251,101,3,1907.75,30
1974,601,10,1,4538.07,0
1975,727,46,5,13291.96,0
1976,1209,2,1,4144.9,10
1977,944,147,5,6010.46,20
1978,832,92,5,6540.48,10
1979,867,150,2,11850.31,0
1980,203,120,6,731.53,0
1981,1106,94,5,1491.15,25
1982,203,134,1,4842.27,30
1983,34,59,4,6018.63,25
1984,667,37,5,12259.19,25
1985,1170,73,4,14306.44,5
1986,389,77,6,4444.15,10
1987,1188,82,1,3457.89,10
1988,1062,43,1,9072.38,50
1989,602,57,4,13602.61,10
1990,263,98,2,8789.12,15
1991,982,114,6,2480.65,20
1992,383,148,-6,6315.57,20
1993,1102,14,6,11091.17,30
1994,5,16,-1,7809.01,5
1995,215,71,4,3844.21,5
1996,260,10,3,14273.43,5
1997,728,115,4,8962.6,25
1998,349,148,4,8310.52,0
1999,778,121,1,7036.33,0
2000,843,116,1,7527.86,25
2001,159,66,5,7615.99,0
2002,276,33,2,14683.78,10
2003,503,14,6,13079.9,0
2004,981,41,2,8803.14,30
2005,452,52,5,3629.36,0
2006,909,12,3,10346.31,20
2007,451,122,1,7563.67,50
2008,206,83,3,688.49,15
2009,667,44,3,359.73,30
2010,370,58,6,10124.55,0
2011,465,49,5,2655.88,10
2012,856,44,6,11521.23,0
2013,1175,115,3,7311.23,50
2014,402,150,4,9423.32,0
2015,866,103,1,11214.17,0
2016,180,147,4,14894.6,0
2017,859,46,1,2164.91,15
2018,274,5,2,5799.5,30
2019,610,26,4,659.02,20
2020,674,119,6,7777.72,10
2021,359,4,5,9866.32,10
2022,1064,68,1,6426.39,0
2023,206,73,3,7821.14,50
2024,36,108,1,5271.88,0
2025,1077,92,4,4270.78,50
2026,477,129,3,5462.34,10
2027,730,63,1,14388.17,30
2028,640,24,3,3955.22,15
2029,1038,74,2,12375.81,5
2030,433,6,4,11882.3,0
2031,688,94,5,11772.6,20
2032,191,145,2,5161.37,0
2033,798,48,4,14499.96,15
2034,333,102,6,4485.96,20
2035,1121,75,5,6873.72,10
2036,702,16,4,7650.03,20
2037,15,98,4,12869.52,15
2038,331,131,1,11328.0,10
2039,932,135,4,11821.23,30
2040,244,91,5,5522.47,0
2041,63,22,3,11145.86,50
2042,397,107,2,8544.39,5
2043,648,18,-4,1232.02,10
2044,355,1,3,5292.74,15
2045,642,44,5,4598.32,10
2046,1159,92,-1,12905.98,0
2047,878,127,1,11914.16,0
2048,344,95,3,14382.44,30
2049,130,42,2,7855.2,30
2050,1100,113,2,7063.96,0
2051,1066,143,6,13518.66,50
2052,680,80,1,14931.66,0
2053,429,44,1,14836.85,0
2054,292,85,3,6705.52,20
2055,56,57,5,3565.61,15
2056,987,96,2,1965.23,20
2057,971,107,6,13996.01,25
2058,1091,33,5,4645.24,15
2059,1075,20,5,10298.09,25
2060,1074,75,2,13225.53,0
2061,515,70,5,6059.21,50
2062,1167,24,5,8906.75,5
2063,513,73,5,4136.41,20
2064,229,37,6,12139.52,0
2065,370,139,1,8610.25,20
2066,510,90,1,14238.3,0
2067,593,67,1,8432.03,0
2068,26,29,3,12397.27,20
2069,203,37,2,8182.59,25
2070,991,105,6,5076.53,0
2071,395,74,6,6221.34,15
2072,237,41,4,8077.25,0
2073,504,141,2,4143.14,25
2074,1090,148,6,10759.59,0
2075,874,104,4,7382.46,25
2076,584,11,1,9237.12,0
2077,192,88,2,1447.98,10
2078,76,86,2,8038.02,5
2079,412,73,3,11464.66,10
2080,693,54,6,13816.66,25
2081,657,102,1,10911.1,15
2082,661,27,6,13520.31,0
2083,649,79,1,1401.97,20
2084,1102,146,2,6536.11,10
2085,544,142,4,14098.92,25
2086,795,40,3,9271.74,0
2087,942,46,4,13426.66,30
2088,134,105,5,9297.86,0
2089,1198,141,1,14739.74,0
2090,658,116,3,12021.46,20
2091,824,60,4,10042.21,0
2092,455,47,1,4486.71,15
2093,287,81,1,14663.6,15
2094,1016,51,6,7470.12,15
2095,1042,44,1,644.19,30
2096,472,36,4,3207.92,20
2097,679,83,1,4067.5,15
2098,382,31,1,6079.0,10
2099,87,91,3,11473.27,10
2100,1010,112,6,8035.28,10
2101,688,91,1,5986.14,5
2102,1005,130,5,12840.06,0
2103,755,36,1,5450.04,30
2104,1170,41,6,8019.04,10
2105,919,23,4,6092.9,15
2106,825,41,4,12583.04,20
2107,214,83,5,5862.69,25
2108,763,87,4,161.2,15
2109,51,33,1,1762.29,15
2110,830,97,5,6223.94,10
2111,33,71,6,4882.9,0
2112,146,112,4,613.57,10
2113,819,143,5,7456.71,50
2114,795,103,3,6019.47,10
2115,875,10,5,8047.47,0
2116,246,109,1,3439.3,50
2117,633,113,1,14188.17,25
2118,81,143,5,10243.84,5
2119,1054,32,1,12101.15,20
2120,935,46,1,4023.16,10
2121,1024,70,2,6380.94,30
2122,525,47,6,12869.96,5
2123,967,35,6,14658.82,20
2124,600,106,2,1989.56,30
2125,47,11,1,14984.08,10
2126,921,44,1,8799.08,0
2127,506,25,3,7941.81,5
2128,755,136,4,4678.3,10
2129,1209,87,3,6905.11,20
2130,171,26,4,7753.27,5
2131,115,116,5,9883.89,25
2132,275,15,1,14506.36,20
2133,942,121,3,6931.12,50
2134,261,120,5,6175.79,25
2135,30,80,3,5494.6,25
2136,343,25,4,714.63,0
2137,760,113,6,8975.17,0
2138,296,105,1,11449.41,30
2139,271,4,3,14266.96,0
2140,349,100,3,9927.44,50
2141,531,140,4,14378.7,25
2142,1084,2,3,3916.99,0
2143,993,148,5,12639.6,50
2144,1107,8,1,13529.02,15
2145,284,149,5,7808.23,0
2146,2,130,1,13741.86,10
2147,418,42,3,13979.53,10
2148,616,106,1,5098.36,0
2149,9,19,2,6582.21,0
2150,1101,129,6,4382.01,30
2151,1043,27,3,10162.66,25
2152,653,15,2,11919.39,15
2153,591,114,3,5937.41,15
2154,1127,7,6,4892.07,0
2155,7,133,5,11683.27,0
2156,164,29,2,10552.61,20
2157,170,110,-3,13991.99,0
2158,811,51,1,12381.93,15
2159,342,19,2,7963.18,20
2160,448,11,2,4771.28,50
2161,861,28,1,3216.19,0
2162,241,134,3,11586.29,50
2163,1104,113,-2,3914.03,50
2164,412,62,6,9033.09,0
2165,475,24,5,9836.6,0
2166,1076,45,1,13010.66,10
2167,970,134,6,11420.69,0
2168,310,74,1,13864.71,20
2169,82,64,3,14323.86,5
2170,342,11,3,12718.37,5
2171,309,45,3,11835.23,15
2172,14,126,2,13317.65,0
2173,527,98,1,2396.38,30
2174,590,46,5,14372.18,0
2175,427,10,2,1376.49,30
2176,310,48,2,5899.81,0
2177,243,37,3,14030.77,30
2178,935,15,6,2669.69,20
2179,697,138,1,11748.63,10
2180,750,64,5,13831.29,0
2181,199,57,-2,4902.9,0
2182,583,110,5,5540.76,20
2183,134,23,3,9987.3,25
2184,684,53,4,5859.15,15
2185,902,71,1,2448.25,25
2186,422,63,2,8547.38,50
2187,522,121,4,152.39,20
2188,203,70,6,4687.75,20
2189,403,105,5,199.15,25
2190,424,53,6,10826.45,0
2191,933,149,6,4087.5,50
2192,809,57,2,1396.36,50
2193,980,49,3,5753.66,0
2194,512,12,6,5951.05,5
2195,594,81,1,2541.65,30
2196,218,60,6,1484.84,30
2197,1094,20,6,9601.11,25
2198,894,123,2,6410.78,0
2199,1157,49,2,2782.14,0
2200,1033,78,1,3675.85,25
2201,237,64,3,12399.34,15
2202,968,30,4,1366.96,50
2203,126,114,6,1326.34,20
2204,49,113,4,943.8,20
2205,622,138,5,4656.72,25
2206,8,131,4,10568.71,20
2207,1076,26,3,14620.85,15
2208,598,34,3,5098.93,50
2209,298,88,5,11184.67,50
2210,266,52,6,11384.61,20
2211,855,22,4,160.76,20
2212,460,57,2,6633.32,5
2213,131,18,2,7865.57,5
2214,767,51,-6,6646.23,0
2215,634,144,6,9120.63,15
2216,1124,113,6,11083.47,5
2217,332,134,6,3000.65,0
2218,202,35,2,11487.9,25
2219,446,108,5,11568.97,0
2220,769,71,6,9220.19,20
2221,911,137,-5,5906.55,0
2222,840,41,5,7070.04,10
2223,815,76,3,11619.39,25
2224,525,86,2,3942.11,0
2225,532,2,3,10325.2,50
2226,23,133,3,10477.69,30
2227,851,30,3,13297.66,5
2228,256,25,4,521.91,5
2229,650,69,2,4431.33,5
2230,532,101,6,14719.91,25
2231,871,131,2,5975.55,25
2232,871,34,2,5574.47,20
2233,980,145,6,12568.13,50
2234,970,99,5,6369.39,50
2235,156,71,5,8220.86,20
2236,147,110,3,4931.78,15
2237,408,52,2,2342.1,5
2238,501,115,1,7874.7,0
2239,220,4,6,11346.99,15
2240,659,95,1,1601.7,5
2241,656,125,3,8067.84,5
2242,261,139,3,4945.54,15
2243,938,101,5,13816.24,25
2244,332,123,2,4205.07,0
2245,545,124,2,12947.93,0
2246,1122,122,4,3772.78,5
2247,286,142,6,8256.83,20
2248,764,140,6,3399.71,0
2249,910,71,6,5433.59,50
2250,192,141,4,5203.53,0
2251,394,44,4,7380.88,10
2252,398,82,4,2512.74,30
2253,169,97,3,12264.15,20
2254,254,26,6,7421.21,5
2255,819,94,1,12270.2,0
2256,134,130,4,7074.9,15
2257,491,45,4,13824.72,15
2258,1189,103,3,5244.18,10
2259,1141,42,2,4797.43,0
2260,571,55,6,11252.13,30
2261,660,62,2,14024.83,25
2262,157,96,6,9958.06,0
2263,802,48,3,8081.72,0
2264,387,144,-5,7381.7,5
2265,486,64,4,13363.83,15
2266,642,130,5,11330.44,25
2267,1032,148,6,6300.3,0
2268,365,119,1,9871.21,15
2269,287,8,1,11100.44,0
2270,1215,8,4,2653.05,10
2271,893,111,6,4066.65,0
2272,189,17,3,7246.65,20
2273,577,69,1,13785.7,0
2274,56,104,4,1591.3,0
2275,437,112,4,5559.11,20
2276,286,7,2,7757.79,30
2277,1006,112,6,6390.86,20
2278,876,126,5,6585.72,15
2279,348,15,2,525.37,15
2280,383,31,2,2756.61,25
2281,1107,112,6,10086.86,10
2282,588,102,1,959.44,50
2283,286,80,5,6742.29,10
2284,1010,57,2,4383.15,0
2285,926,21,-4,4956.08,50
2286,67,102,3,2386.29,15
2287,583,42,5,3293.52,0
2288,280,108,1,14012.71,15
2289,35,39,6,5561.16,20
2290,1170,115,2,2641.39,25
2291,403,129,4,6757.1,0
2292,536,58,1,9440.51,0
2293,1212,33,3,1703.63,10
2294,463,27,6,498.32,0
2295,1033,147,3,4942.07,10
2296,919,38,1,6694.63,0
2297,852,24,4,5051.62,0
2298,1048,141,-4,1343.81,25
2299,1027,140,1,8653.2,10
2300,542,137,2,10183.75,30
2301,510,50,3,2787.52,20
2302,1009,56,2,4879.15,5
2303,906,105,5,12851.08,10
2304,218,148,6,14328.49,30
2305,414,55,2,9897.05,30
2306,781,34,6,6310.07,10
2307,1159,42,3,9055.04,20
2308,80,39,5,13231.42,20
2309,774,44,4,4747.47,20
2310,520,40,3,10071.78,50
2311,659,12,3,4088.78,30
2312,784,96,2,14931.8,5
2313,895,39,1,1007.91,5
2314,680,23,1,8631.34,20
2315,845,48,5,9427.46,20
2316,670,73,6,6397.66,20
2317,200,14,3,2902.24,20
2318,996,100,4,6141.31,5
2319,1061,38,5,6360.73,30
2320,577,118,2,10017.32,15
2321,155,30,2,4635.87,5
2322,688,52,3,6576.96,50
2323,959,148,1,2259.71,20
2324,328,126,1,6309.26,15
2325,3,124,2,11002.65,20
2326,421,49,5,2123.48,50
2327,103,79,4,9544.61,0
2328,589,15,5,2861.78,0
2329,784,142,2,5917.81,30
2330,145,135,2,185.94,25
2331,905,125,5,2137.88,25
2332,555,87,-2,5913.87,10
2333,1191,30,6,854.19,30
2334,56,43,2,12882.29,0
2335,649,107,2,6812.64,25
2336,377,120,6,1175.17,30
2337,988,53,6,11928.76,10
2338,652,24,6,9704.14,10
2339,745,63,5,8125.45,15
2340,303,127,6,5436.92,20
2341,851,28,4,12198.36,10
2342,472,54,2,6393.04,10
2343,1049,142,6,1306.01,15
2344,444,106,-1,1969.34,0
2345,359,77,1,14890.35,15
2346,174,10,6,10635.49,0
2347,307,78,3,1848.45,10
2348,800,98,6,10299.91,50
2349,962,77,4,661.11,0
2350,15,47,3,10122.36,30
2351,308,148,4,10792.17,0
2352,670,78,5,3649.55,20
2353,895,24,6,10286.47,15
2354,680,142,3,13728.75,15
2355,1088,94,1,11092.49,20
2356,685,132,5,848.25,10
2357,1119,96,5,1048.94,0
2358,419,105,1,7152.9,20
2359,1153,136,5,8020.69,30
2360,571,13,4,13519.3,20
2361,481,23,6,14366.74,10
2362,81,105,1,14345.35,50
2363,716,32,2,681.82,0
2364,5,143,4,1229.28,50
2365,1117,9,6,5581.82,30
2366,564,139,5,7562.87,50
2367,184,124,6,9878.28,30
2368,603,78,4,12511.03,10
2369,517,56,-5,234.79,0
2370,886,6,4,144.99,20
2371,495,134,3,1172.08,50
2372,138,95,1,10819.68,0
2373,731,104,3,10947.48,10
2374,156,49,2,11356.48,5
2375,235,4,6,9277.41,10
2376,798,91,2,12878.8,5
2377,1206,47,2,12732.44,10
2378,313,36,5,5843.5,20
2379,879,64,6,6223.73,0
2380,1031,24,4,753.17,10
2381,1100,62,1,4192.37,0
2382,1160,11,6,13274.76,20
2383,129,91,6,5011.38,0
2384,185,121,5,12389.47,20
2385,216,109,6,1952.87,0
2386,175,33,5,2192.7,0
2387,607,2,2,12506.16,5
2388,1192,27,3,12627.68,30
2389,832,124,4,9777.11,20
2390,788,133,4,6672.56,5
2391,643,93,4,3261.45,15
2392,79,8,6,4229.98,30
2393,162,95,4,14895.05,25
2394,82,95,3,6994.38,15
2395,702,58,3,2293.82,50
2396,256,24,2,8695.64,30
2397,103,26,5,1655.33,20
2398,945,129,6,9079.9,15
2399,652,121,1,6816.9,5
2400,562,122,3,12803.05,20
2401,111,46,2,6121.54,50
2402,558,11,4,3869.01,25
2403,960,139,5,11695.14,20
2404,245,36,2,11413.86,0
2405,833,141,6,2184.68,20
2406,194,16,5,2388.97,15
2407,984,95,4,7361.86,30
2408,1143,144,6,3263.95,30
2409,1206,116,1,3625.47,0
2410,810,85,2,2534.76,10
2411,986,17,3,900.7,20
2412,108,68,6,2971.43,0
2413,264,38,5,5794.19,5
2414,208,132,5,14326.65,30
2415,648,72,6,1722.53,25
2416,230,61,3,13396.71,0
2417,1016,37,2,12073.76,10
2418,1087,42,3,13691.32,10
2419,1073,85,3,9448.86,0
2420,789,13,2,264.11,0
2421,366,131,3,718.57,5
2422,796,50,5,2086.35,50
2423,298,54,2,14737.95,0
2424,228,43,1,3805.87,25
2425,748,65,2,14731.44,0
2426,930,76,1,13791.8,0
2427,634,126,2,5278.35,20
2428,266,82,5,7433.91,0
2429,821,119,5,4108.9,25
2430,143,46,6,5221.98,0
2431,120,123,3,13934.79,0
2432,590,121,5,6839.28,0
2433,1031,112,2,5018.12,30
2434,455,69,5,10465.48,5
2435,470,22,6,5875.81,25
2436,96,35,2,374.28,0
2437,370,16,6,14158.21,0
2438,847,118,2,4230.96,50
2439,244,112,6,4478.1,0
2440,35,51,6,7907.34,0
2441,755,57,6,301.43,25
2442,577,69,5,5856.88,5
2443,321,91,3,13000.79,0
2444,491,4,4,4178.95,5
2445,509,92,6,9015.37,0
2446,1096,119,4,8546.13,30
2447,1083,35,4,3544.52,15
2448,1108,38,3,5234.48,0
2449,624,48,5,11599.1,10
2450,206,130,4,923.89,0
2451,903,47,3,4178.36,25
2452,744,117,1,13457.04,0
2453,101,100,2,9549.7,25
2454,391,105,2,11125.88,0
2455,988,81,4,824.86,25
2456,14,82,5,2488.81,0
2457,1064,96,5,8590.24,0
2458,1039,96,4,8109.54,0
2459,931,13,4,589.0,5
2460,638,22,6,10256.34,10
2461,561,136,4,14904.78,50
2462,392,7,1,1860.08,0
2463,310,91,1,9310.42,10
2464,125,143,1,1477.58,0
2465,838,21,6,12284.2,30
2466,1023,104,1,10795.58,15
2467,853,77,1,11752.21,15
2468,764,87,1,11584.94,30
2469,1038,63,-4,7480.67,20
2470,1163,79,4,10115.52,0
2471,735,123,6,3306.75,0
2472,1071,78,1,3696.91,50
2473,1113,110,1,10931.92,20
2474,497,101,2,5895.44,5
2475,742,123,4,11293.18,20
2476,761,114,1,4809.29,25
2477,776,36,4,669.86,25
2478,881,131,5,8602.02,25
2479,34,24,4,14366.3,0
2480,900,138,6,11822.61,50
2481,926,140,5,12163.38,0
2482,897,60,4,3512.85,30
2483,687,86,-6,4930.29,0
2484,570,49,4,205.92,20
2485,266,71,3,11864.36,15
2486,971,34,4,10382.44,0
2487,975,138,3,12403.09,5
2488,157,9,1,10463.69,15
2489,1205,23,4,6986.96,0
2490,971,9,3,10545.61,0
2491,682,5,4,14478.03,0
2492,534,74,3,1268.51,20
2493,271,113,6,11481.38,25
2494,829,149,2,5855.73,0
2495,125,79,3,10561.01,25
2496,952,73,1,7369.84,15
2497,211,98,6,13243.14,50
2498,702,137,5,990.87,10
2499,1185,43,4,4483.24,20
2500,584,1,3,13314.88,0
