order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,coupon_code
ORD0018995,CUST00339,PROD00061,STORE025,2026-04-26,6,15397.81,
ORD0018510,CUST01220,PROD00176,STORE011,2026-04-26,6,15005.0,WELCOME5
ORD0019253,CUST00305,PROD00248,STORE008,2026-04-26,4,3210.95,
ORD0019075,CUST01322,PROD00159,STORE008,2026-04-26,4,9229.7,SAVE10
ORD0019014,,PROD00255,STORE011,2026-04-26,1,19480.24,SAVE10
ORD0018612,CUST00051,PROD00211,STORE016,2026-04-26,6,9130.65,SAVE10
ORD0019689,CUST01450,PROD00190,STORE025,,4,19831.55,
ORD0018720,CUST00539,PROD00063,STORE007,2026-04-18,2,4032.6,WELCOME5
ORD0020306,CUST01116,PROD00122,STORE008,2026-04-26,2,24453.84,SAVE10
ORD0020068,CUST01028,PROD00273,STORE022,2026-04-26,2,21470.91,FEST50
ORD0019560,CUST00446,PROD00287,STORE010,2026-04-17,4,412.63,SAVE10
ORD0018532,CUST00849,PROD00021,STORE017,2026-04-26,2,11337.02,WELCOME5
ORD0019852,CUST00447,PROD00238,STORE016,2026-04-26,1,21677.81,SAVE10
ORD0020141,CUST00068,PROD00008,STORE011,2026-04-26,4,19289.29,SAVE10
ORD0020500,CUST00911,PROD00198,STORE010,2026-04-20,6,20382.21,
ORD0019501,CUST00389,PROD00159,STORE022,2026-04-22,5,12021.27,
ORD0020233,CUST00302,PROD00055,STORE009,2026-04-26,6,5183.72,
ORD0019855,CUST00774,PROD00154,STORE023,2026-04-26,2,714.55,
ORD0020275,CUST01466,PROD00076,STORE003,2026-04-26,5,1903.64,SAVE10
ORD0018647,CUST00597,PROD00012,STORE025,2026-04-26,1,19030.04,
ORD0019489,CUST00664,PROD00039,STORE025,2026-04-26,3,unknown,
ORD0020426,CUST01218,PROD00193,STORE018,2026-04-26,5,9976.78,
ORD0019661,CUST00788,PROD00257,STORE023,2026-04-26,1,18909.92,
ORD0019512,CUST00500,PROD00023,STORE015,2026-04-26,6,3950.85,
ORD0020355,CUST00607,PROD00133,STORE002,2026-04-26,5,18837.59,
ORD0019049,CUST01185,PROD00098,STORE004,2026-04-26,2,3012.12,WELCOME5
ORD0018528,CUST00266,PROD00081,STORE011,2026-04-26,5,12742.21,SAVE10
ORD0019559,CUST00518,PROD00291,STORE013,2026-04-26,3,19738.15,SAVE10
ORD0018881,CUST00888,PROD00134,STORE002,2026-04-26,1,8113.16,FEST50
ORD0020442,CUST01174,PROD00241,STORE005,2026-04-26,5,264.97,
ORD0020390,CUST00861,PROD00189,STORE012,00/00/0000,5,5175.63,WELCOME5
ORD0018976,CUST00988,PROD00196,STORE019,2026-04-26,3,-5,SAVE10
ORD0020055,CUST00840,PROD00119,STORE012,2026-04-26,6,1513.47,
ORD0018705,CUST00956,PROD00257,STORE011,2026-04-26,3,12850.68,SAVE10
ORD0019667,CUST00165,PROD00211,STORE013,2026-04-26,3,10214.22,SAVE10
ORD0019969,CUST01104,PROD00221,STORE024,2026-04-26,1,3424.61,
ORD0020029,CUST00562,PROD00188,STORE018,2026-04-26,1,6126.62,
ORD0019402,CUST00058,PROD00085,STORE019,2026-04-26,4,8490.81,
ORD0019647,CUST01358,PROD00169,STORE018,2026-04-26,1,15390.02,
ORD0019641,CUST00877,PROD00164,STORE023,2026-04-26,2,7111.34,WELCOME5
ORD0020270,CUST00700,PROD00145,STORE001,2026-04-26,3,18614.0,
ORD0020359,CUST00112,PROD00020,STORE022,2026-04-26,5,13892.63,
ORD0019623,CUST00068,PROD00037,STORE001,2026-04-26,1,15900.25,
ORD0018700,CUST00658,PROD00230,STORE015,2026-04-26,5,8543.86,
ORD0018852,CUST00087,PROD00220,STORE001,2026-04-26,5,270.35,
ORD0019765,CUST00555,PROD00007,STORE025,2026-04-18,5,8868.87,WELCOME5
ORD0019605,CUST00914,PROD00217,STORE004,2026-04-26,6,14001.63,
ORD0019554,CUST01084,PROD00136,STORE021,2026-04-26,1,21474.75,
ORD0019187,CUST00364,PROD00049,STORE021,2026-04-26,1,12447.14,FEST50
ORD0020298,CUST00463,PROD00294,STORE005,2026-04-26,5,18541.62,
ORD0018598,CUST00892,PROD00044,STORE010,2026-04-26,3,6864.79,WELCOME5
ORD0019394,CUST01033,PROD00198,STORE012,2026-04-26,3,275.56,
ORD0019312,CUST01322,PROD00252,STORE012,2026-04-26,2,20561.46,
ORD0019687,CUST00440,PROD00044,STORE005,2026-04-26,4,1732.72,FEST50
ORD0019772,CUST00875,PROD00261,STORE025,2026-04-26,6,3958.82,
ORD0020024,CUST00064,PROD00299,STORE025,2026-04-26,5,19862.45,
ORD0019069,CUST01187,PROD00062,STORE004,2026-04-26,6,1272.26,WELCOME5
ORD0019698,CUST01022,PROD00162,STORE006,2026-04-26,2,3348.74,WELCOME5
ORD0019621,CUST00970,PROD00020,STORE017,2026-04-26,1,494.65,SAVE10
ORD0019993,CUST00697,PROD00130,STORE013,2026-04-26,3,19031.36,
ORD0019567,CUST01389,PROD00227,STORE010,2026-04-26,1,23557.05,FEST50
ORD0018763,CUST00064,PROD00080,STORE020,00/00/0000,2,4828.44,
ORD0019377,CUST01104,PROD00138,STORE013,2026-04-26,5,18461.93,
ORD0019890,CUST00959,PROD00109,STORE003,2026-04-26,6,21442.52,
ORD0020228,CUST00047,PROD00098,STORE021,2026-04-26,4,24618.45,WELCOME5
ORD0019617,CUST01109,PROD00108,STORE020,2026-04-26,2,2945.05,
ORD0018827,,PROD00271,STORE005,2026-04-26,3,3166.17,WELCOME5
ORD0019469,CUST00627,PROD00010,STORE014,2026-04-26,6,6197.53,FEST50
ORD0018813,CUST01280,PROD00164,STORE019,2026-04-26,5,14722.92,
ORD0019169,CUST00657,PROD00263,STORE025,2026-04-26,1,4660.48,WELCOME5
ORD0018897,CUST01175,PROD00036,STORE008,2026-04-26,5,7131.8,FEST50
ORD0019477,CUST01086,PROD00016,STORE002,2026-04-26,4,18683.92,SAVE10
ORD0018920,CUST00925,PROD00173,STORE013,2026-04-26,5,8361.51,SAVE10
ORD0019410,CUST00140,PROD00060,STORE013,2026-04-26,4,1259.25,FEST50
ORD0018674,CUST00019,PROD00155,STORE013,2026-04-26,5,22731.6,WELCOME5
ORD0020042,CUST00767,PROD00267,STORE007,2026-04-26,6,6109.67,WELCOME5
ORD0019254,CUST01148,PROD00126,STORE015,2026-04-26,3,11660.02,WELCOME5
ORD0019330,CUST00056,PROD00074,STORE001,2026-04-26,6,2641.39,WELCOME5
ORD0020168,CUST00646,PROD00054,STORE001,2026-04-26,2,16014.88,FEST50
ORD0018832,CUST01425,PROD00214,STORE003,2026-04-26,1,4001.83,
ORD0020190,CUST00781,PROD00254,STORE021,2026-04-26,6,19215.86,FEST50
ORD0020496,CUST00586,PROD00154,STORE023,2026-04-26,4,14470.48,SAVE10
ORD0018938,CUST01191,PROD00216,STORE015,2026-04-26,2,21643.04,WELCOME5
ORD0020475,CUST00276,PROD00137,STORE023,2026-04-26,2,2052.38,
ORD0019909,CUST00010,PROD00159,STORE001,2026-04-26,5,19797.22,WELCOME5
ORD0018756,CUST00080,PROD00273,STORE017,2026-04-20,6,17450.98,SAVE10
ORD0018542,CUST00971,PROD00120,STORE025,2026-04-26,2,4836.97,
ORD0020458,CUST00476,PROD00178,STORE015,2026-04-26,6,2823.24,FEST50
ORD0019031,CUST00836,PROD00129,STORE017,2026-04-26,5,22564.9,
ORD0019107,CUST00792,PROD00204,STORE014,2026-04-26,6,14801.61,SAVE10
ORD0019439,CUST00881,PROD00042,STORE007,2026-04-26,1,1004.06,
ORD0018681,CUST01301,PROD00189,STORE025,2026-04-26,4,2554.66,FEST50
ORD0018855,CUST01224,PROD00279,STORE022,2026-04-26,1,1495.07,
ORD0019622,CUST00531,PROD00066,STORE009,2026-04-26,1,10228.24,FEST50
ORD0020471,CUST00629,PROD00085,STORE019,2026-04-17,2,2100.55,FEST50
ORD0019627,CUST01491,PROD00244,STORE025,2026-04-26,4,771.92,
ORD0019834,CUST00442,PROD00095,STORE015,2026-04-26,3,23418.53,
ORD0020069,CUST00893,PROD00288,STORE021,2026-04-26,6,23696.08,
ORD0019563,CUST00490,PROD00145,STORE023,2026-04-26,3,14478.09,
ORD0019564,CUST00449,PROD00216,STORE005,2026-04-26,5,3173.48,
ORD0020124,CUST00331,PROD00280,STORE007,2026-04-26,5,15927.5,
ORD0020147,CUST01101,PROD00049,STORE006,2026-04-26,2,23176.94,WELCOME5
ORD0018863,CUST00572,PROD00293,STORE001,2026-04-26,2,1681.09,
ORD0019440,CUST00119,PROD00232,STORE016,2026-04-26,3,16504.08,FEST50
ORD0018963,CUST00135,PROD00139,STORE001,2026-04-26,4,14192.54,
ORD0019980,CUST01475,PROD00062,STORE021,2026-04-26,5,2381.58,
ORD0019999,CUST01152,PROD00249,STORE008,2026-04-17,3,24311.93,
ORD0019585,CUST01241,PROD00265,STORE022,2026-04-26,1,18226.15,
ORD0019976,CUST00111,PROD00242,STORE003,2026-04-26,2,10832.51,FEST50
ORD0019038,CUST00504,PROD00053,STORE006,2026-04-26,5,9332.98,
ORD0019200,CUST00249,PROD00197,STORE009,2026-04-26,5,18479.02,
ORD0018504,CUST00828,PROD00158,STORE025,2026-04-26,1,20176.34,
ORD0018777,CUST01227,PROD00137,STORE002,2026-04-26,3,unknown,SAVE10
ORD0020181,CUST00390,PROD00109,STORE009,2026-04-26,5,19761.29,FEST50
ORD0018626,CUST00898,PROD00281,STORE013,2026-04-26,4,11587.36,FEST50
ORD0019042,CUST00387,PROD00162,STORE007,2026-04-26,3,18694.44,
ORD0018888,CUST01400,PROD00019,STORE021,2026-04-26,5,2210.64,WELCOME5
ORD0018602,CUST00909,PROD00129,STORE023,2026-04-26,5,2059.4,WELCOME5
ORD0018806,CUST00592,PROD00027,STORE004,2026-04-26,5,6234.15,
ORD0019776,CUST00839,PROD00185,STORE017,2026-04-19,3,abc,
ORD0018936,CUST00866,PROD00086,STORE009,2026-04-26,1,1805.03,
ORD0019848,,PROD00056,STORE018,2026-04-26,6,461.15,
ORD0019715,CUST00636,PROD00020,STORE018,2026-04-26,4,22418.73,
ORD0019571,CUST00040,PROD00120,STORE016,2026-04-26,4,12094.22,
ORD0019541,CUST00772,PROD00093,STORE025,2026-04-21,5,11382.72,WELCOME5
ORD0019656,CUST01279,PROD00131,STORE019,2026-04-26,5,22059.74,SAVE10
ORD0019372,CUST01035,PROD00170,STORE013,,6,9478.0,FEST50
ORD0018509,CUST01459,PROD00155,STORE016,2026-04-26,5,17719.55,
ORD0020052,CUST00860,PROD00056,STORE018,2026-04-26,1,21917.88,WELCOME5
ORD0019779,CUST01422,PROD00055,STORE002,2026-04-26,4,4414.31,
ORD0019485,CUST00709,PROD00201,STORE015,2026-04-26,3,663.79,WELCOME5
ORD0019004,CUST00790,PROD00098,STORE025,2026-04-26,6,687.34,
ORD0019081,CUST00467,PROD00098,STORE024,2026-04-26,6,4972.41,
ORD0019318,CUST01074,PROD00257,STORE023,2026-04-26,6,3877.93,
ORD0020123,CUST01037,PROD00275,STORE007,2026-04-26,1,9170.14,
ORD0019862,CUST01205,PROD00175,STORE005,2026-04-26,2,5231.24,
ORD0019203,CUST01290,PROD00033,STORE005,2026-04-26,1,19783.12,SAVE10
ORD0018503,CUST00815,PROD00100,STORE020,2026-04-26,2,12395.34,
ORD0019544,CUST00557,PROD00251,STORE006,2026-04-26,6,5132.24,SAVE10
ORD0019632,CUST00265,PROD00175,STORE022,2026-04-26,6,23847.57,WELCOME5
ORD0019533,CUST01446,PROD00017,STORE010,2026-04-26,3,3437.99,
ORD0019910,CUST01393,PROD00050,STORE009,2026-04-26,5,1988.48,
ORD0019939,CUST01020,PROD00009,STORE013,2026-04-26,4,3892.62,SAVE10
ORD0019298,CUST00887,PROD00133,STORE020,2026-04-26,4,16030.4,SAVE10
ORD0018678,CUST01013,PROD00257,STORE023,2026-04-26,1,10233.8,SAVE10
ORD0020374,CUST00748,PROD00085,STORE024,2026-04-26,2,1971.99,
ORD0019250,CUST01258,PROD00143,STORE012,2026-04-26,4,4578.99,FEST50
ORD0020424,CUST00347,PROD00087,STORE018,2026-04-26,2,13828.17,
ORD0020002,CUST00500,PROD00152,STORE005,2026-04-26,2,13305.57,FEST50
ORD0018986,CUST00370,PROD00134,STORE012,2026-04-26,5,11252.79,WELCOME5
ORD0019538,CUST00874,PROD00015,STORE001,2026-04-26,2,22183.97,FEST50
ORD0018585,CUST00773,PROD00020,STORE016,2026-04-26,3,203.17,SAVE10
ORD0020477,CUST00797,PROD00068,STORE014,2026-04-26,3,17389.85,
ORD0019983,CUST00389,PROD00076,STORE004,2026-04-21,1,4932.47,
ORD0020023,CUST01094,PROD00167,STORE007,2026-04-26,5,15801.22,WELCOME5
ORD0020138,CUST01054,PROD00033,STORE004,2026-04-26,5,24399.38,SAVE10
ORD0019064,CUST00720,PROD00143,STORE012,2026-04-26,2,7089.64,FEST50
ORD0019733,CUST00172,PROD00032,STORE003,2026-04-26,2,23782.17,
ORD0020490,CUST01161,PROD00066,STORE014,2026-04-26,3,1424.42,WELCOME5
ORD0020003,CUST01302,PROD00130,STORE020,,6,8982.41,SAVE10
ORD0018876,CUST00906,PROD00126,STORE007,2026-04-26,2,7059.8,
ORD0019899,CUST00215,,STORE007,2026-04-26,2,17847.09,
ORD0020047,CUST00029,PROD00247,STORE005,2026-04-26,1,4127.69,
ORD0019973,CUST00137,PROD00079,STORE021,2026-04-26,3,9977.91,
ORD0018569,CUST00246,PROD00029,STORE015,2026-04-26,1,16859.77,
ORD0020219,CUST01348,PROD00213,STORE020,2026-04-26,4,14365.11,FEST50
ORD0019433,CUST00621,PROD00068,STORE011,2026-04-26,6,18774.59,
ORD0020101,CUST01497,PROD00089,STORE022,2026-04-26,6,22570.5,FEST50
ORD0019232,CUST01411,PROD00008,STORE013,2026-04-26,1,13873.21,
ORD0019034,CUST01253,PROD00187,STORE014,2026-04-26,3,14486.6,SAVE10
ORD0018860,CUST01153,PROD00171,STORE016,2026-04-26,6,15789.95,FEST50
ORD0019610,CUST00792,PROD00122,STORE005,2026-04-26,5,20195.96,FEST50
ORD0019884,CUST01045,PROD00122,STORE020,2026-04-26,3,18677.48,
ORD0018750,CUST00628,PROD00221,STORE009,2026-04-22,2,17086.99,FEST50
ORD0020078,CUST01364,PROD00198,STORE010,2026-04-26,4,9886.04,
ORD0019131,CUST00097,PROD00236,STORE001,2026-04-26,4,22983.9,
ORD0019697,CUST01019,PROD00073,STORE011,2026-04-26,5,19660.64,SAVE10
ORD0018531,CUST00389,PROD00278,STORE010,2026-04-26,5,5701.4,
ORD0019422,CUST00823,PROD00167,STORE010,2026-04-26,1,16806.79,
ORD0019775,CUST00639,PROD00133,STORE009,2026-04-26,5,8532.41,SAVE10
ORD0019091,CUST00021,PROD00209,STORE021,2026-04-26,3,$22599.11,SAVE10
ORD0019964,CUST00197,PROD00103,STORE010,2026-04-26,6,14568.81,WELCOME5
ORD0019084,CUST01405,PROD00269,STORE013,2026-04-26,6,20821.18,WELCOME5
ORD0019896,CUST00918,PROD00291,STORE020,2026-04-26,4,4771.1,
ORD0019424,CUST01243,PROD00037,STORE007,2026-04-26,5,8196.72,
ORD0020494,,PROD00183,STORE003,2026-04-22,3,22757.37,WELCOME5
ORD0020178,CUST01110,PROD00038,STORE002,2026-04-26,6,17092.49,FEST50
ORD0019482,CUST01268,PROD00256,STORE018,2026-04-26,6,4939.85,
ORD0019376,CUST00647,PROD00182,STORE014,2026-04-26,3,4174.59,
ORD0018937,CUST01415,PROD00082,STORE009,2026-04-26,3,342.31,
ORD0019265,CUST00577,PROD00209,STORE022,2026-04-26,5,21946.02,
ORD0020418,CUST00287,PROD00123,STORE020,2026-04-26,1,21784.6,SAVE10
ORD0018799,CUST01485,PROD00267,STORE008,2026-04-18,4,4867.18,
ORD0020478,CUST01359,PROD00009,STORE005,2026-04-26,5,5232.28,FEST50
ORD0019896,CUST00918,PROD00291,STORE020,2026-04-26,4,4771.1,
ORD0020015,CUST01458,PROD00184,STORE008,2026-04-19,4,12562.45,
ORD0019944,CUST01333,PROD00282,STORE016,2026-04-22,6,13696.71,SAVE10
ORD0019897,CUST00922,PROD00166,STORE024,2026-04-26,3,22671.18,
ORD0018846,CUST01141,PROD00191,STORE006,2026-04-26,4,10483.02,
ORD0018928,CUST01322,PROD00060,STORE004,2026-04-26,6,10530.12,
ORD0019514,CUST00386,PROD00149,STORE014,2026-04-26,6,1417.01,
ORD0019946,CUST00816,PROD00057,STORE023,2026-04-16,6,22787.49,SAVE10
ORD0019499,CUST01169,PROD00235,STORE016,2026-04-26,5,24135.43,
ORD0019452,CUST00732,PROD00201,STORE014,2026-04-17,4,8740.54,
ORD0019524,CUST00455,PROD00222,STORE005,2026-04-26,5,22755.16,
ORD0019907,CUST01292,PROD00169,STORE007,2026-04-26,3,18712.2,WELCOME5
ORD0020381,CUST01084,PROD00009,STORE005,2026-04-26,3,19342.05,
ORD0020288,CUST01462,PROD00271,STORE013,2026-04-26,4,1375.75,SAVE10
ORD0020481,CUST00836,PROD00067,STORE009,2026-04-26,5,15153.54,FEST50
ORD0020142,CUST00347,PROD00279,STORE004,2026-04-26,2,24920.15,
ORD0019783,CUST01457,PROD00184,STORE021,2026-04-26,3,9488.26,
ORD0018614,CUST01179,PROD00063,STORE009,2026-04-26,5,15535.22,FEST50
ORD0020456,,PROD00232,STORE025,2026-04-26,4,19236.3,
ORD0019702,CUST01035,PROD00204,STORE025,2026-04-26,4,6747.5,
ORD0018656,CUST01459,PROD00226,STORE011,2026-04-26,6,5177.13,
ORD0019428,CUST00349,PROD00050,STORE021,2026-04-23,1,10898.54,WELCOME5
ORD0019763,CUST00483,PROD00214,STORE004,2026-04-26,1,14437.37,FEST50
ORD0018711,CUST00762,PROD00056,STORE002,2026-04-26,4,14007.69,
ORD0019309,CUST01409,PROD00171,STORE010,2026-04-26,4,14736.51,FEST50
ORD0018841,CUST00378,PROD00289,STORE016,2026-04-26,3,15214.49,
ORD0019676,CUST00269,PROD00076,STORE020,2026-04-26,6,22456.15,
ORD0020117,CUST00249,PROD00297,STORE013,2026-04-26,4,3329.11,SAVE10
ORD0019905,CUST01257,PROD00260,STORE016,2026-04-26,6,19110.78,SAVE10
ORD0020316,CUST01190,PROD00062,STORE025,2026-04-26,5,15299.94,WELCOME5
ORD0019565,CUST01152,PROD00038,STORE007,2026-04-26,5,15053.82,FEST50
ORD0018596,CUST01303,PROD00086,STORE014,2026-04-22,5,5527.03,
ORD0019281,CUST00722,PROD00213,STORE024,2026-04-26,3,16947.67,
ORD0019830,CUST00069,PROD00158,STORE024,2026-04-26,4,14162.01,FEST50
ORD0018671,CUST01151,PROD00096,STORE003,2026-04-23,1,15427.3,
ORD0019620,CUST00672,PROD00234,STORE004,2026-04-26,5,4646.67,
ORD0020127,CUST00587,PROD00049,STORE005,2026-04-26,6,8264.01,WELCOME5
ORD0020387,CUST01081,PROD00054,STORE019,2026-04-26,1,9981.67,FEST50
ORD0018619,CUST01317,PROD00290,STORE010,2026-04-23,3,15794.72,
ORD0018655,CUST00442,PROD00267,STORE020,2026-04-26,5,4425.94,
ORD0018867,CUST00625,PROD00077,STORE010,2026-04-26,3,16385.46,
ORD0018993,CUST00667,PROD00001,STORE013,2026-04-26,1,4347.16,SAVE10
ORD0019381,CUST01229,PROD00287,STORE007,2026-04-26,4,18581.9,
ORD0020445,CUST00555,PROD00023,STORE008,2026-04-26,3,5745.6,WELCOME5
ORD0019435,CUST00854,PROD00153,STORE012,2026-04-26,4,831.54,FEST50
ORD0020449,CUST01390,PROD00003,STORE025,2026-04-26,3,18345.88,SAVE10
ORD0019580,CUST00585,PROD00217,STORE007,2026-04-26,4,16367.38,WELCOME5
ORD0020230,CUST00348,PROD00233,STORE013,2026-04-26,6,16063.63,SAVE10
ORD0019432,CUST00143,PROD00297,STORE007,2026-04-21,3,20615.34,
ORD0018567,CUST00906,PROD00120,STORE021,2026-04-26,2,11415.24,
ORD0020195,CUST00106,,STORE008,2026-04-26,4,5599.03,
ORD0018770,CUST00963,PROD00133,STORE021,2026-04-26,2,2988.98,
ORD0020396,CUST01321,PROD00123,STORE017,2026-04-26,3,10860.59,WELCOME5
ORD0020022,CUST00392,PROD00012,STORE022,2026-04-26,4,13483.02,
ORD0018637,CUST00231,PROD00216,STORE020,2026-04-26,1,19912.0,WELCOME5
ORD0020133,CUST00803,PROD00251,STORE003,2026-04-26,1,16242.38,
ORD0019625,CUST01158,PROD00073,STORE017,2026-04-26,2,23864.36,SAVE10
ORD0020108,CUST00832,PROD00203,STORE015,2026-04-26,3,1445.85,
ORD0019742,CUST00891,PROD00250,STORE010,2026-04-26,2,16135.16,
ORD0018977,CUST01422,PROD00173,STORE008,2026-04-26,4,2696.33,WELCOME5
ORD0019756,CUST00710,PROD00183,STORE003,2026-04-26,4,4661.05,WELCOME5
ORD0020466,CUST00606,PROD00257,STORE025,2026-04-26,1,23856.38,WELCOME5
ORD0018662,CUST01180,PROD00287,STORE009,2026-04-26,3,18346.72,
ORD0019616,CUST00190,PROD00160,STORE009,2026-04-26,6,1458.24,
ORD0019105,CUST01278,PROD00157,STORE012,2026-04-26,4,4155.04,WELCOME5
ORD0020180,CUST00645,PROD00190,STORE021,2026-04-26,4,3193.02,FEST50
ORD0019120,CUST00788,PROD00024,STORE025,2026-04-26,2,14652.27,
ORD0019213,CUST00850,PROD00100,STORE003,2026-04-26,6,19781.03,
ORD0018641,CUST01086,PROD00127,STORE021,2026-04-17,3,3869.02,WELCOME5
ORD0019179,CUST00994,PROD00177,STORE003,2026-04-26,3,8353.03,
ORD0019340,CUST00461,PROD00055,STORE017,2026-04-26,2,9773.02,FEST50
ORD0020185,CUST00597,PROD00199,STORE011,2026-04-26,5,10896.05,FEST50
ORD0019796,CUST00795,PROD00290,STORE020,2026-04-26,3,16198.38,FEST50
ORD0019336,CUST00080,PROD00069,STORE022,2026-04-26,3,7158.83,SAVE10
ORD0020066,CUST01347,PROD00218,STORE003,2026-04-26,2,12859.77,SAVE10
ORD0019067,CUST00303,PROD00134,STORE006,2026-04-26,5,24645.58,FEST50
ORD0019637,CUST00800,PROD00283,STORE019,2026-04-26,6,14818.08,SAVE10
ORD0019629,CUST00796,PROD00153,STORE025,2026-04-26,2,4187.1,FEST50
ORD0020483,CUST00959,PROD00168,STORE015,2026-04-26,5,2616.67,SAVE10
ORD0019051,CUST01499,PROD00063,STORE003,2026-04-26,3,7782.11,FEST50
ORD0020357,CUST01463,PROD00115,STORE024,2026-04-26,1,11433.1,
ORD0019936,CUST01365,PROD00124,STORE021,2026-04-26,1,2291.45,
ORD0019197,CUST00384,PROD00198,STORE020,2026-04-26,5,21244.37,SAVE10
ORD0020389,CUST00863,PROD00211,STORE023,2026-04-26,1,12085.35,
ORD0020148,CUST00729,PROD00065,STORE003,2026-04-26,2,15596.94,
ORD0019966,CUST00683,PROD00041,STORE016,2026-04-26,3,3612.8,SAVE10
ORD0019490,,PROD00031,STORE003,2026-04-26,2,2172.53,SAVE10
ORD0018682,CUST00207,PROD00064,STORE007,2026-04-26,4,17391.85,
ORD0019234,CUST00913,PROD00270,STORE012,2026-04-26,2,2788.77,
ORD0018583,CUST00023,PROD00254,STORE022,2026-04-26,4,24903.99,FEST50
ORD0018729,CUST01124,PROD00102,STORE003,2026-04-16,3,4977.07,FEST50
ORD0018791,CUST00202,PROD00287,STORE004,2026-04-26,3,17846.12,SAVE10
ORD0019219,CUST00819,PROD00076,STORE011,2026-04-26,1,24208.33,SAVE10
ORD0019859,CUST00453,PROD00061,STORE001,2026-04-26,1,24501.8,SAVE10
ORD0019940,CUST01165,PROD00067,STORE006,2026-04-26,1,19897.98,
ORD0018802,CUST00805,PROD00074,STORE013,2026-04-26,2,15364.7,
ORD0019239,CUST00277,PROD00009,STORE025,2026-04-26,2,21498.43,
ORD0019182,CUST00798,PROD00131,STORE019,2026-04-26,1,20259.11,
ORD0018970,CUST00494,PROD00028,STORE014,2026-04-26,4,8011.68,FEST50
ORD0019353,CUST00550,PROD00140,STORE007,2026-04-26,1,14444.5,SAVE10
ORD0020193,CUST00386,PROD00201,STORE025,2026-04-26,two,6152.3,WELCOME5
ORD0020032,CUST00988,PROD00059,STORE012,2026-04-26,6,9433.62,SAVE10
ORD0020025,CUST00868,PROD00176,STORE010,2026-04-26,5,9798.79,
ORD0019974,CUST00610,PROD00256,STORE004,2026-04-26,1,12132.52,SAVE10
ORD0018719,CUST00135,PROD00021,STORE010,2026-04-26,4,18286.7,
ORD0018560,CUST01431,PROD00072,STORE011,2026-04-26,2,22264.28,WELCOME5
ORD0019916,CUST00760,PROD00299,STORE017,2026-04-26,6,18043.89,
ORD0019257,CUST01459,PROD00085,STORE018,2026-04-26,3,15826.34,
ORD0019858,CUST00047,PROD00022,STORE018,2026-04-26,2,22263.38,WELCOME5
ORD0020047,CUST00029,PROD00247,STORE005,2026-04-26,1,4127.69,
ORD0020400,CUST00951,PROD00098,STORE008,2026-04-26,5,20150.59,WELCOME5
ORD0019303,CUST01471,PROD00015,STORE013,2026-04-26,3,22477.47,
ORD0019965,CUST00042,PROD00213,STORE025,2026-04-26,6,18743.46,FEST50
ORD0019482,CUST01268,PROD00256,STORE018,2026-04-26,6,4939.85,
ORD0019795,CUST00246,PROD00209,STORE017,2026-04-26,1,13758.37,SAVE10
ORD0018572,CUST00881,PROD00179,STORE024,2026-04-26,2,21083.02,
ORD0018610,CUST00644,PROD00194,STORE002,2026-04-19,5,829.57,
ORD0018775,CUST01050,PROD00193,STORE012,2026-04-26,1,24827.98,WELCOME5
ORD0019327,CUST00859,PROD00284,STORE017,2026-04-26,2,8239.3,SAVE10
ORD0018557,CUST00104,PROD00081,STORE003,2026-04-26,1,1341.47,FEST50
ORD0018985,CUST00676,PROD00268,STORE009,2026-04-26,4,3296.84,
ORD0020289,CUST01120,PROD00127,STORE022,2026-04-26,4,6964.69,
ORD0019467,CUST00045,PROD00157,STORE010,2026-04-26,4,18014.84,SAVE10
ORD0019472,CUST00363,PROD00282,STORE022,2026-04-26,2,21609.47,
ORD0020365,CUST00034,PROD00263,STORE016,2026-04-26,3,24137.91,WELCOME5
ORD0019332,CUST00633,PROD00039,STORE006,2026-04-26,5,15361.2,SAVE10
ORD0020079,CUST01000,PROD00025,STORE001,2026-04-26,6,23579.42,WELCOME5
ORD0019215,CUST00120,PROD00148,STORE002,2026-04-26,6,1410.23,WELCOME5
ORD0020467,CUST00735,,STORE007,2026-04-26,1,17160.29,WELCOME5
ORD0019847,CUST01328,PROD00224,STORE001,2026-04-26,2,unknown,
ORD0020132,CUST00858,PROD00215,STORE003,2026-04-26,1,15025.39,WELCOME5
ORD0019767,CUST00630,PROD00110,STORE002,2026-04-26,3,11441.32,FEST50
ORD0018675,CUST01013,PROD00199,STORE011,2026-04-26,6,23897.11,SAVE10
ORD0019351,CUST01057,PROD00072,STORE004,2026-04-26,5,20740.78,SAVE10
ORD0020434,CUST00444,PROD00119,STORE022,2026-04-26,6,13086.15,
ORD0019666,,PROD00170,STORE025,2026-04-26,5,10376.44,WELCOME5
ORD0020343,CUST00999,PROD00171,STORE019,2026-04-17,6,20161.43,FEST50
ORD0019343,CUST01355,PROD00256,STORE023,2026-04-26,6,20211.95,SAVE10
ORD0020413,CUST00370,PROD00046,STORE003,2026-04-26,4,20144.63,
ORD0019388,,PROD00057,STORE008,2026-04-26,3,17473.03,
ORD0019162,CUST01460,PROD00055,STORE013,2026-04-26,5,14383.73,
ORD0020300,CUST00431,PROD00092,STORE018,2026-04-26,5,24815.55,
ORD0019643,CUST00382,PROD00070,STORE006,2026-04-16,4,6324.62,WELCOME5
ORD0020302,CUST00538,PROD00050,STORE011,2026-04-26,4,17042.62,WELCOME5
